UNIQUE_ID,CRASH_DATE,CRASH_TIME,PERSON_AGE,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_SEX,PERSON_TYPE,PED_LOCATION,CONTRIBUTING_FACTOR_2,EJECTION,COMPLAINT,EMOTIONAL_STATUS,CONTRIBUTING_FACTOR_1,POSITION_IN_VEHICLE,PED_ROLE,PED_ACTION,PERSON_INJURY
11588075,24.0,0.0,50.0,10.0,8.0,F,2.0,3.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,8.0,Injured
11581359,24.0,0.0,46.0,9.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582289,24.0,0.0,28.0,12.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11581361,24.0,0.0,36.0,9.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11580867,24.0,0.0,30.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11580866,24.0,0.0,9.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11582290,24.0,0.0,24.0,6.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11582288,24.0,0.0,24.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582948,24.0,0.0,36.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582130,24.0,0.0,28.0,11.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583028,24.0,0.0,54.0,10.0,8.0,F,2.0,3.0,38.0,3.0,8.0,1.0,38.0,9.0,2.0,10.0,Killed
11587225,24.0,0.0,33.0,7.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11586977,24.0,0.0,53.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582715,24.0,0.0,21.0,8.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11580691,24.0,0.0,22.0,2.0,9.0,F,3.0,3.0,39.0,4.0,14.0,7.0,39.0,8.0,3.0,16.0,Injured
11581224,24.0,0.0,43.0,4.0,9.0,M,3.0,3.0,39.0,4.0,12.0,4.0,39.0,10.0,4.0,16.0,Injured
11580657,24.0,0.0,35.0,10.0,9.0,F,3.0,3.0,39.0,4.0,14.0,7.0,39.0,2.0,3.0,16.0,Injured
11580986,24.0,0.0,47.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,5.0,39.0,10.0,4.0,16.0,Injured
11583120,24.0,0.0,24.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11581226,24.0,0.0,34.0,10.0,8.0,M,3.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11587490,24.0,5.0,48.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582062,24.0,5.0,24.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,3.0,16.0,Injured
11580938,24.0,5.0,57.0,6.0,8.0,F,2.0,1.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,14.0,Injured
11583453,24.0,5.0,49.0,8.0,8.0,F,2.0,1.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,10.0,Injured
11581182,24.0,5.0,70.0,12.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11581178,24.0,5.0,44.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582634,24.0,5.0,59.0,11.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11581613,24.0,5.0,80.0,10.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11581612,24.0,5.0,43.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581824,24.0,5.0,50.0,13.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11580760,24.0,5.0,38.0,9.0,7.0,F,3.0,3.0,39.0,4.0,18.0,6.0,39.0,10.0,4.0,16.0,Injured
11581190,24.0,5.0,16.0,6.0,8.0,F,2.0,2.0,38.0,3.0,6.0,7.0,38.0,9.0,2.0,15.0,Injured
11581192,24.0,5.0,16.0,5.0,8.0,M,2.0,2.0,38.0,3.0,15.0,7.0,38.0,9.0,2.0,15.0,Injured
11581188,24.0,5.0,45.0,13.0,8.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581186,24.0,5.0,16.0,13.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11582469,24.0,5.0,80.0,10.0,8.0,M,2.0,1.0,38.0,3.0,15.0,7.0,37.0,9.0,2.0,14.0,Injured
11581735,24.0,5.0,48.0,7.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11585653,24.0,5.0,7.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11583928,24.0,5.0,65.0,5.0,8.0,F,2.0,2.0,38.0,3.0,18.0,6.0,38.0,9.0,2.0,15.0,Injured
11581543,24.0,5.0,65.0,5.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11580897,24.0,5.0,24.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11580896,24.0,5.0,71.0,12.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581253,24.0,1.0,22.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,2.0,3.0,16.0,Injured
11581248,24.0,1.0,23.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11581254,24.0,1.0,22.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581256,24.0,1.0,23.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11581252,24.0,1.0,29.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11582760,24.0,1.0,10.0,12.0,8.0,M,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11581249,24.0,1.0,29.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11595786,24.0,1.0,72.0,9.0,8.0,M,2.0,2.0,38.0,3.0,10.0,4.0,38.0,9.0,2.0,15.0,Killed
11604431,24.0,1.0,30.0,3.0,8.0,M,1.0,3.0,39.0,4.0,8.0,7.0,39.0,10.0,4.0,16.0,Injured
11588870,24.0,1.0,59.0,9.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11582580,24.0,1.0,35.0,5.0,8.0,M,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11580734,24.0,1.0,51.0,10.0,9.0,F,3.0,3.0,39.0,4.0,15.0,7.0,39.0,7.0,3.0,16.0,Injured
11582335,24.0,1.0,25.0,13.0,7.0,M,1.0,3.0,39.0,2.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581151,24.0,1.0,34.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11580736,24.0,1.0,42.0,10.0,5.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11580771,24.0,2.0,52.0,5.0,8.0,M,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,9.0,Injured
11583469,24.0,2.0,38.0,11.0,9.0,M,3.0,3.0,39.0,4.0,15.0,7.0,39.0,10.0,4.0,16.0,Injured
11583287,24.0,2.0,33.0,12.0,6.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11584013,24.0,2.0,48.0,4.0,8.0,M,3.0,3.0,39.0,4.0,12.0,4.0,39.0,10.0,4.0,16.0,Injured
11581068,24.0,2.0,32.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581234,24.0,2.0,27.0,10.0,6.0,M,1.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11585066,24.0,2.0,47.0,12.0,8.0,M,2.0,1.0,38.0,3.0,17.0,7.0,37.0,9.0,2.0,12.0,Injured
11583422,6.0,3.0,68.0,6.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11581639,6.0,3.0,42.0,13.0,7.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11581638,6.0,3.0,31.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581641,6.0,3.0,66.0,9.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11584064,6.0,3.0,42.0,7.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11584062,6.0,3.0,55.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581374,6.0,3.0,19.0,9.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582370,6.0,3.0,40.0,13.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11584210,6.0,3.0,40.0,6.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11585576,6.0,3.0,50.0,5.0,8.0,M,2.0,3.0,38.0,3.0,12.0,7.0,38.0,9.0,2.0,14.0,Injured
11581890,6.0,4.0,34.0,12.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11581891,6.0,4.0,30.0,2.0,9.0,M,3.0,3.0,39.0,4.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11581889,6.0,4.0,56.0,9.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581907,6.0,4.0,54.0,8.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582514,6.0,4.0,49.0,12.0,7.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,4.0,4.0,16.0,Injured
11582597,6.0,4.0,32.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581693,6.0,4.0,34.0,3.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581689,6.0,4.0,42.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11585253,6.0,0.0,36.0,7.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11584149,6.0,0.0,27.0,12.0,8.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11583424,6.0,0.0,44.0,10.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11584150,6.0,0.0,29.0,9.0,8.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,2.0,3.0,16.0,Injured
11584146,6.0,0.0,33.0,12.0,5.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11590227,6.0,5.0,52.0,12.0,8.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11591497,6.0,5.0,34.0,13.0,5.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11591491,6.0,5.0,52.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11591499,6.0,5.0,51.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11591500,6.0,5.0,42.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11581923,6.0,5.0,25.0,12.0,8.0,M,2.0,2.0,38.0,3.0,17.0,7.0,38.0,9.0,2.0,15.0,Injured
11582937,6.0,5.0,38.0,12.0,8.0,F,2.0,2.0,38.0,3.0,15.0,7.0,38.0,9.0,2.0,9.0,Injured
11584377,6.0,5.0,44.0,10.0,8.0,M,2.0,2.0,38.0,3.0,9.0,7.0,38.0,9.0,2.0,15.0,Injured
11744927,6.0,5.0,40.0,11.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11581904,6.0,5.0,34.0,9.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11583234,6.0,5.0,29.0,10.0,8.0,F,3.0,3.0,39.0,4.0,12.0,7.0,39.0,7.0,3.0,16.0,Injured
11583235,6.0,5.0,21.0,13.0,8.0,M,3.0,3.0,39.0,4.0,12.0,7.0,39.0,6.0,3.0,16.0,Injured
11581859,6.0,5.0,13.0,2.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11581633,6.0,5.0,64.0,6.0,5.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582654,6.0,5.0,28.0,3.0,8.0,M,3.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11586485,6.0,5.0,52.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581475,6.0,5.0,52.0,7.0,7.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,4.0,4.0,16.0,Injured
11582653,6.0,5.0,18.0,6.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582093,6.0,5.0,21.0,8.0,9.0,M,3.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11584440,6.0,5.0,27.0,8.0,9.0,F,3.0,3.0,39.0,4.0,15.0,7.0,39.0,10.0,4.0,16.0,Injured
11582359,6.0,5.0,52.0,13.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11582110,6.0,5.0,48.0,13.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11582850,6.0,5.0,73.0,6.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581836,6.0,5.0,26.0,7.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581833,6.0,5.0,21.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11581857,6.0,5.0,25.0,12.0,7.0,M,1.0,3.0,39.0,4.0,15.0,7.0,39.0,10.0,4.0,16.0,Injured
11581834,6.0,5.0,26.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11581603,6.0,5.0,34.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11598578,6.0,5.0,68.0,9.0,5.0,F,3.0,3.0,39.0,4.0,6.0,1.0,39.0,8.0,3.0,16.0,Killed
11598580,6.0,5.0,70.0,9.0,5.0,M,3.0,3.0,39.0,4.0,10.0,4.0,39.0,10.0,4.0,16.0,Killed
11584901,6.0,5.0,29.0,13.0,8.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,4.0,4.0,16.0,Injured
11581501,6.0,5.0,44.0,11.0,8.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11581491,6.0,5.0,23.0,13.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11581492,6.0,5.0,18.0,12.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,6.0,3.0,16.0,Injured
11581842,6.0,5.0,19.0,9.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11582184,6.0,5.0,46.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581497,6.0,1.0,50.0,13.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,13.0,Injured
11583460,6.0,1.0,71.0,8.0,7.0,M,1.0,3.0,39.0,4.0,16.0,7.0,39.0,3.0,4.0,16.0,Injured
11583243,6.0,1.0,27.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11604663,6.0,1.0,22.0,8.0,8.0,M,2.0,1.0,38.0,3.0,16.0,7.0,38.0,9.0,2.0,14.0,Injured
11583430,6.0,1.0,23.0,9.0,6.0,M,3.0,3.0,39.0,2.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11583435,6.0,1.0,26.0,13.0,7.0,M,3.0,3.0,39.0,4.0,9.0,7.0,39.0,8.0,3.0,16.0,Injured
11583060,6.0,1.0,25.0,9.0,7.0,M,3.0,3.0,39.0,2.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11582859,6.0,2.0,34.0,13.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582016,6.0,2.0,22.0,3.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582019,6.0,2.0,25.0,13.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11586140,6.0,2.0,37.0,13.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,8.0,3.0,16.0,Injured
11586138,6.0,2.0,38.0,13.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11588249,6.0,2.0,22.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11588247,6.0,2.0,19.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11581998,6.0,2.0,20.0,6.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11586144,6.0,2.0,26.0,13.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,6.0,3.0,16.0,Injured
11582054,32.0,3.0,36.0,13.0,9.0,F,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11582056,32.0,3.0,68.0,11.0,9.0,F,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11595907,32.0,3.0,20.0,3.0,9.0,M,3.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11583138,32.0,4.0,60.0,12.0,8.0,M,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,13.0,Injured
11596572,32.0,4.0,54.0,12.0,7.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582590,32.0,4.0,41.0,12.0,8.0,M,2.0,2.0,38.0,3.0,11.0,7.0,38.0,9.0,2.0,15.0,Injured
11583949,32.0,4.0,36.0,5.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583641,32.0,4.0,22.0,8.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11584027,32.0,4.0,23.0,12.0,8.0,M,3.0,3.0,38.0,3.0,18.0,7.0,38.0,3.0,1.0,8.0,Injured
11582424,32.0,4.0,30.0,10.0,6.0,F,3.0,3.0,39.0,1.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11583190,32.0,4.0,42.0,6.0,9.0,F,3.0,3.0,39.0,4.0,14.0,7.0,39.0,6.0,3.0,16.0,Injured
11582795,32.0,4.0,74.0,2.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,1.0,3.0,16.0,Injured
11583181,32.0,4.0,38.0,11.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11582796,32.0,4.0,23.0,12.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,1.0,3.0,16.0,Injured
11586313,32.0,4.0,33.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11584442,32.0,4.0,21.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582734,32.0,4.0,21.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583804,32.0,4.0,76.0,6.0,5.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582694,32.0,4.0,8.0,10.0,6.0,M,1.0,3.0,39.0,2.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11584728,32.0,4.0,80.0,10.0,8.0,F,2.0,1.0,38.0,3.0,16.0,7.0,37.0,9.0,2.0,14.0,Injured
11582367,32.0,4.0,38.0,12.0,8.0,M,1.0,3.0,39.0,2.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582732,32.0,4.0,51.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11584662,32.0,4.0,21.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11589617,32.0,0.0,37.0,11.0,9.0,F,3.0,3.0,39.0,4.0,17.0,7.0,39.0,7.0,3.0,16.0,Injured
11586097,32.0,0.0,30.0,5.0,7.0,M,1.0,3.0,39.0,1.0,18.0,2.0,39.0,10.0,4.0,16.0,Injured
11584934,32.0,0.0,28.0,12.0,8.0,M,3.0,3.0,39.0,4.0,6.0,7.0,39.0,10.0,4.0,16.0,Injured
11592746,32.0,5.0,20.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11589986,32.0,5.0,23.0,6.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11589978,32.0,5.0,27.0,10.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11592745,32.0,5.0,21.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11584605,32.0,5.0,35.0,13.0,5.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583770,32.0,5.0,35.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11589982,32.0,5.0,41.0,12.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11584608,32.0,5.0,34.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11586106,32.0,5.0,20.0,9.0,7.0,M,1.0,3.0,39.0,2.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583011,32.0,5.0,24.0,13.0,8.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11583283,32.0,5.0,31.0,10.0,8.0,M,1.0,3.0,39.0,4.0,11.0,7.0,39.0,10.0,4.0,16.0,Injured
11583016,32.0,5.0,25.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582807,32.0,5.0,16.0,12.0,6.0,M,1.0,3.0,39.0,4.0,11.0,7.0,39.0,10.0,4.0,16.0,Injured
11582539,32.0,5.0,27.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11584256,32.0,5.0,32.0,9.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583034,32.0,5.0,45.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,2.0,3.0,16.0,Injured
11583156,32.0,5.0,24.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583229,32.0,5.0,66.0,10.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11582817,32.0,5.0,49.0,9.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583226,32.0,5.0,47.0,7.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582815,32.0,5.0,22.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583817,32.0,5.0,41.0,10.0,7.0,M,3.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11582695,32.0,5.0,31.0,9.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582697,32.0,5.0,24.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583231,32.0,5.0,60.0,12.0,8.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583154,32.0,5.0,49.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11583218,32.0,5.0,50.0,12.0,9.0,M,3.0,3.0,39.0,4.0,15.0,7.0,39.0,10.0,4.0,16.0,Injured
11592091,32.0,5.0,26.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11582550,32.0,5.0,25.0,11.0,9.0,F,3.0,3.0,39.0,4.0,15.0,7.0,39.0,10.0,4.0,16.0,Injured
11582547,32.0,5.0,25.0,11.0,9.0,M,3.0,3.0,39.0,4.0,15.0,7.0,39.0,10.0,4.0,16.0,Injured
11584183,32.0,5.0,25.0,8.0,8.0,M,2.0,2.0,21.0,3.0,18.0,7.0,30.0,9.0,2.0,11.0,Injured
11583053,32.0,5.0,35.0,12.0,8.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
