UNIQUE_ID,PERSON_AGE,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_TYPE,PED_LOCATION,EJECTION,COMPLAINT,EMOTIONAL_STATUS,PED_ROLE,PERSON_SEX,PERSON_INJURY
11567913,-0.22871873323488218,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11567505,0.9774526176850242,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11567494,1.9423896984209492,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11566743,-0.6508787060568494,5.0,9.0,2.0,1.0,3.0,20.0,1.0,5.0,0,Injured
11568469,-0.952421543786826,3.0,9.0,2.0,1.0,5.0,20.0,5.0,5.0,1,Injured
11569928,-0.7111872736028447,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11566457,1.339304022960996,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11566454,2.0026982659669446,9.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11568471,-0.28902730078087746,1.0,9.0,2.0,1.0,5.0,20.0,5.0,3.0,0,Injured
11566455,-1.917358624522751,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11568951,1.339304022960996,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11568552,-0.8921129762408306,9.0,0.0,1.0,1.0,10.0,20.0,6.0,5.0,1,Injured
11566765,1.339304022960996,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11567015,0.13313267204108972,9.0,7.0,1.0,1.0,3.0,20.0,7.0,5.0,0,Injured
11574019,-1.1936558139708073,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11567986,-1.5555072192467791,3.0,-10.0,3.0,4.0,0.0,30.0,3.0,4.0,0,Injured
11567079,1.9423896984209492,9.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11567349,-0.590570138510854,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11567437,-0.16841016568888684,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11566611,-0.6508787060568494,3.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,0,Injured
11567508,0.19344123958708506,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11567510,-0.7111872736028447,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11576534,-0.28902730078087746,10.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11578815,-0.22871873323488218,7.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11566816,-0.16841016568888684,8.0,9.0,2.0,1.0,3.0,20.0,5.0,3.0,0,Injured
11566813,0.19344123958708506,8.0,9.0,2.0,1.0,3.0,20.0,5.0,5.0,0,Injured
11566815,-0.952421543786826,8.0,9.0,2.0,1.0,3.0,20.0,5.0,3.0,0,Injured
11566787,-0.40964443587286814,7.0,9.0,2.0,1.0,3.0,0.0,3.0,5.0,0,Injured
11566853,0.19344123958708506,5.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11566542,2.666092508972893,3.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11568655,2.4851668063349073,3.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11573982,0.7362183475010429,5.0,-10.0,3.0,1.0,0.0,20.0,3.0,4.0,0,Injured
11572425,1.098069752777015,8.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11567691,2.304241103696921,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11567563,-0.7111872736028447,3.0,-10.0,3.0,5.0,3.0,20.0,3.0,4.0,1,Injured
11568280,-0.5302615709648587,7.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11567346,1.15837832032301,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11568969,-0.7714958411488401,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11566993,-0.7714958411488401,6.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11568973,-0.40964443587286814,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11566805,0.07282410449509442,4.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11566598,-0.7111872736028447,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11566803,-1.7967414894307605,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11567385,0.2537498071330804,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11567389,-0.7714958411488401,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11568035,-0.3493358683268728,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568036,-0.7111872736028447,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11572588,0.3140583746790757,3.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11574027,-0.590570138510854,1.0,9.0,2.0,1.0,3.0,0.0,3.0,5.0,0,Injured
11568417,-0.7714958411488401,7.0,-10.0,2.0,1.0,3.0,30.0,3.0,3.0,1,Injured
11568418,0.19344123958708506,8.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11567959,-0.590570138510854,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11572554,0.19344123958708506,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11610762,-1.7967414894307605,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11568076,-0.10810159814289154,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568982,-0.5302615709648587,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11566859,-0.8318044086948353,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11568294,-0.7714958411488401,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11571836,1.2186868878690054,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11567056,-0.04779303059689621,5.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11566621,-0.4699530034188634,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11571055,-0.590570138510854,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11571053,-0.22871873323488218,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11567929,-0.5302615709648587,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11567931,-0.590570138510854,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11568065,-0.8318044086948353,4.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568386,1.2789954554150007,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568372,-0.3493358683268728,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11568117,-0.10810159814289154,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568121,-1.0127301113328213,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11575629,-0.10810159814289154,3.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568255,-0.590570138510854,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11568428,1.5805382931449774,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11567583,0.6156012124090523,7.0,-10.0,3.0,1.0,0.0,20.0,3.0,4.0,0,Injured
11568429,0.07282410449509442,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11568482,-0.4699530034188634,5.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,1,Injured
11568340,0.43467550977106634,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11567571,0.2537498071330804,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570302,0.7965269150470382,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568990,-0.4699530034188634,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11568351,0.0125155369490991,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568446,0.07282410449509442,7.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11567802,0.7965269150470382,8.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11567702,-1.2539643815168025,3.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,1,Injured
11568241,-0.3493358683268728,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568244,-0.6508787060568494,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11575244,0.13313267204108972,8.0,0.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11571057,-0.3493358683268728,5.0,0.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568275,-0.590570138510854,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11767827,-0.5302615709648587,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11594885,0.0125155369490991,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11568953,1.7614639957829632,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568694,1.6408468606909727,5.0,-10.0,3.0,5.0,0.0,30.0,3.0,4.0,1,Injured
11569204,0.6156012124090523,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569860,0.2537498071330804,10.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,1,Injured
11603504,0.0125155369490991,8.0,9.0,2.0,1.0,10.0,20.0,3.0,5.0,1,Injured
11569121,0.6156012124090523,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568986,1.7614639957829632,7.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11572542,1.7614639957829632,5.0,-10.0,3.0,4.0,0.0,20.0,5.0,4.0,1,Injured
11572582,-0.8318044086948353,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11569889,-0.590570138510854,6.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11569278,0.19344123958708506,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569694,-0.590570138510854,8.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11569696,-1.2539643815168025,8.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11569657,1.5805382931449774,10.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569558,-0.40964443587286814,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569862,-0.7111872736028447,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11568865,-0.40964443587286814,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11569646,1.2186868878690054,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569865,-0.10810159814289154,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11569866,-0.04779303059689621,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11584520,-0.40964443587286814,5.0,-10.0,3.0,5.0,0.0,30.0,3.0,4.0,0,Injured
11571063,0.555292644863057,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569130,-0.3493358683268728,7.0,0.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11570108,-0.4699530034188634,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569612,0.3140583746790757,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570110,0.374366942225071,6.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11568904,-0.7714958411488401,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11569041,0.9171440501390289,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571483,0.4949840773170616,5.0,0.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11587607,-0.3493358683268728,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569477,0.3140583746790757,7.0,0.0,1.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11575171,-0.6508787060568494,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11746159,0.3140583746790757,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11577771,-0.04779303059689621,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569876,0.19344123958708506,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11572611,-0.5302615709648587,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11570420,0.4949840773170616,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11570020,-0.6508787060568494,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11570019,-0.4699530034188634,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569720,-1.2539643815168025,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11569730,1.098069752777015,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569871,0.4949840773170616,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11569728,0.3140583746790757,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11569868,0.6759097799550476,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570042,-0.3493358683268728,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570202,-0.3493358683268728,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569902,-0.5302615709648587,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571020,-0.16841016568888684,3.0,20.0,3.0,4.0,3.0,20.0,3.0,4.0,0,Injured
11571016,0.19344123958708506,7.0,9.0,2.0,1.0,3.0,30.0,3.0,3.0,1,Injured
11569715,1.2789954554150007,6.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11569982,2.1233154010589352,10.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570055,1.3996125905069914,8.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,1,Injured
11570889,-0.4699530034188634,10.0,9.0,2.0,1.0,3.0,50.0,3.0,5.0,1,Injured
11577277,-0.8921129762408306,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11569792,-0.8921129762408306,4.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569453,0.43467550977106634,3.0,7.0,1.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11569795,-0.952421543786826,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11569428,2.4248582387889117,10.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11573665,0.555292644863057,10.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,1,Injured
11570150,-1.0127301113328213,10.0,9.0,2.0,1.0,3.0,20.0,5.0,5.0,1,Injured
11570151,-0.8921129762408306,8.0,9.0,2.0,1.0,3.0,20.0,5.0,3.0,0,Injured
11570250,1.4599211580529867,3.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,0,Injured
11569988,-0.952421543786826,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11570612,-0.3493358683268728,8.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11592109,0.8568354825930335,3.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11570504,1.339304022960996,5.0,0.0,1.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11572375,1.098069752777015,5.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11572099,1.8820811308749539,4.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11572097,1.8820811308749539,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11569895,0.3140583746790757,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11572111,-0.28902730078087746,7.0,9.0,2.0,1.0,3.0,20.0,5.0,5.0,0,Injured
11569752,1.520229725598982,8.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11569814,-0.40964443587286814,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11569813,-0.7111872736028447,6.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11569808,0.0125155369490991,3.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11571414,-0.590570138510854,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571413,-0.22871873323488218,9.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11571411,0.2537498071330804,8.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11575109,-0.16841016568888684,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11569526,-1.0127301113328213,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11569527,-0.6508787060568494,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569781,1.2789954554150007,9.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11569525,0.9171440501390289,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11570588,-0.3493358683268728,10.0,10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11570587,-0.8318044086948353,10.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569768,0.0125155369490991,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11572833,-1.0730386788788167,3.0,8.0,2.0,1.0,10.0,30.0,3.0,3.0,0,Injured
11576741,2.4851668063349073,3.0,-10.0,3.0,1.0,0.0,20.0,3.0,4.0,1,Injured
11570264,0.0125155369490991,10.0,0.0,2.0,1.0,3.0,20.0,5.0,3.0,0,Injured
11570263,-0.40964443587286814,7.0,0.0,2.0,1.0,3.0,20.0,5.0,3.0,1,Injured
11570265,-0.7111872736028447,10.0,0.0,2.0,1.0,5.0,20.0,5.0,3.0,1,Injured
11571502,-0.8921129762408306,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11571497,-1.0127301113328213,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569662,0.0125155369490991,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11571501,-0.8921129762408306,9.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11571500,-0.40964443587286814,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11569957,-0.7111872736028447,5.0,0.0,1.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11570518,-1.0127301113328213,10.0,0.0,2.0,1.0,3.0,20.0,1.0,3.0,0,Injured
11601452,-0.40964443587286814,5.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11570926,-0.6508787060568494,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570291,-0.04779303059689621,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571690,-0.28902730078087746,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570639,-0.4699530034188634,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571686,1.2186868878690054,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570294,0.0125155369490991,8.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11570145,0.07282410449509442,5.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,0,Injured
11570616,-0.22871873323488218,7.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,1,Injured
11570476,-0.04779303059689621,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570779,-1.6761243543387698,3.0,-10.0,3.0,5.0,0.0,20.0,5.0,4.0,1,Injured
11570360,-0.40964443587286814,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11573676,2.1233154010589352,6.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570474,-0.7714958411488401,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11570353,1.8820811308749539,3.0,-10.0,3.0,5.0,0.0,30.0,3.0,4.0,1,Injured
11571286,1.0377611852310196,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11570845,1.339304022960996,3.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11570481,0.374366942225071,8.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,1,Injured
11574133,-2.2189014622527274,10.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11572372,-0.40964443587286814,5.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570790,0.4949840773170616,8.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11572951,-0.8921129762408306,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11571672,0.2537498071330804,7.0,-10.0,3.0,3.0,0.0,20.0,3.0,4.0,0,Injured
11572713,0.2537498071330804,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11572793,-0.3493358683268728,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11571186,-1.0127301113328213,3.0,-10.0,3.0,4.0,0.0,20.0,10.0,4.0,0,Injured
11576239,0.07282410449509442,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571547,-0.6508787060568494,3.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11570712,-0.7714958411488401,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571138,1.5805382931449774,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11571141,0.07282410449509442,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570714,0.3140583746790757,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571142,-0.7111872736028447,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570708,1.0377611852310196,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570409,0.555292644863057,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11754219,2.0630068335129397,3.0,-10.0,3.0,5.0,0.0,20.0,5.0,4.0,0,Injured
11570519,1.0377611852310196,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571183,-0.3493358683268728,3.0,-10.0,3.0,5.0,0.0,0.0,1.0,4.0,1,Injured
11570521,-0.40964443587286814,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11580180,-0.04779303059689621,3.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11573672,0.374366942225071,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11571749,0.3140583746790757,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11570903,2.243932536150926,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11746560,1.5805382931449774,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11576226,2.605783941426898,5.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11576332,-0.7714958411488401,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11576335,-0.7714958411488401,9.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11572139,-0.4699530034188634,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570405,-1.1936558139708073,3.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11574006,1.098069752777015,5.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11574004,-0.8921129762408306,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11572238,1.15837832032301,8.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11570572,0.43467550977106634,7.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,1,Injured
11573410,0.07282410449509442,8.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11570583,0.0125155369490991,7.0,-10.0,2.0,1.0,3.0,0.0,1.0,5.0,1,Injured
11574040,1.520229725598982,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571761,1.3996125905069914,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571763,0.19344123958708506,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11570797,-0.4699530034188634,3.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,0,Injured
11571507,1.9423896984209492,9.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,0,Injured
11571957,2.243932536150926,8.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11570722,-0.590570138510854,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11571111,-0.10810159814289154,3.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,0,Injured
11570726,-0.6508787060568494,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11576408,0.0125155369490991,7.0,-10.0,2.0,1.0,3.0,0.0,3.0,3.0,1,Injured
11576407,-0.28902730078087746,1.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570701,1.8820811308749539,3.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11572310,-0.5302615709648587,7.0,7.0,1.0,1.0,10.0,20.0,8.0,5.0,0,Injured
11571473,1.4599211580529867,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11573674,1.098069752777015,7.0,0.0,2.0,1.0,3.0,30.0,3.0,5.0,1,Injured
11572808,-0.16841016568888684,5.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,1,Injured
11575315,-0.7111872736028447,6.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11575314,-0.7111872736028447,3.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11575317,-0.7111872736028447,9.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11571625,0.4949840773170616,9.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11571622,0.9774526176850242,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11570812,0.9171440501390289,4.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11571200,-0.590570138510854,9.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11571199,-0.4699530034188634,9.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
