UNIQUE_ID,CRASH_DATE,CRASH_TIME,PERSON_AGE,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_SEX,PERSON_TYPE,PED_LOCATION,CONTRIBUTING_FACTOR_2,EJECTION,COMPLAINT,EMOTIONAL_STATUS,CONTRIBUTING_FACTOR_1,POSITION_IN_VEHICLE,PED_ROLE,PED_ACTION,PERSON_INJURY
11760169,21/04/2021,DAWN,49.0,5.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11809363,21/04/2021,DAWN,21.0,5.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11809366,21/04/2021,DAWN,22.0,10.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11760167,21/04/2021,DAWN,31.0,10.0,0.0,M,2,3,0.0,10,30.0,3.0,0.0,10.0,5,-1.0,Injured
11809364,21/04/2021,DAWN,22.0,10.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11780640,21/04/2021,DAWN,27.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11809368,21/04/2021,DAWN,25.0,10.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11760166,21/04/2021,DAWN,27.0,10.0,0.0,F,2,3,0.0,10,20.0,3.0,0.0,8.0,3,-1.0,Injured
11756915,21/04/2021,DAWN,19.0,10.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11756914,21/04/2021,DAWN,21.0,10.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11785388,21/04/2021,DAWN,30.0,3.0,-10.0,F,3,5,10.0,0,0.0,3.0,10.0,-10.0,4,4.0,Injured
11756918,21/04/2021,DAWN,22.0,10.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11757144,21/04/2021,DAWN,48.0,10.0,-10.0,F,2,3,0.0,7,0.0,3.0,0.0,8.0,3,-1.0,Injured
11766159,21/04/2021,DAWN,51.0,10.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11766162,21/04/2021,DAWN,49.0,10.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11811640,21/04/2021,DAWN,23.0,5.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11756916,21/04/2021,DAWN,15.0,10.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11757145,21/04/2021,DAWN,17.0,10.0,-10.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11756917,21/04/2021,DAWN,16.0,10.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11753823,21/04/2021,DAWN,36.0,8.0,-10.0,M,2,3,0.0,7,30.0,3.0,0.0,10.0,5,-1.0,Injured
11753826,21/04/2021,DAWN,28.0,8.0,-10.0,M,2,3,0.0,7,30.0,3.0,0.0,8.0,3,-1.0,Injured
11751648,21/04/2021,DAWN,31.0,5.0,10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11812450,21/04/2021,DAWN,23.0,7.0,9.0,M,2,3,0.0,7,30.0,3.0,0.0,10.0,5,-1.0,Injured
11821835,21/04/2021,DAWN,24.0,9.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11812453,21/04/2021,DAWN,18.0,3.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11778490,21/04/2021,DAWN,64.0,6.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11812305,21/04/2021,DAWN,30.0,5.0,7.0,M,1,3,0.0,7,20.0,3.0,0.0,7.0,5,-1.0,Injured
11778492,21/04/2021,DAWN,28.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11757390,21/04/2021,MORNING,59.0,3.0,-10.0,F,3,5,10.0,0,20.0,3.0,10.0,-10.0,4,0.0,Injured
11794629,21/04/2021,MORNING,48.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11819814,21/04/2021,MORNING,4.0,10.0,-10.0,F,3,4,10.0,0,20.0,3.0,27.0,-10.0,4,9.0,Injured
11819815,21/04/2021,MORNING,33.0,9.0,-10.0,F,3,4,10.0,0,20.0,3.0,27.0,-10.0,4,9.0,Injured
11751732,21/04/2021,MORNING,29.0,3.0,-10.0,M,3,4,10.0,0,20.0,3.0,10.0,-10.0,4,9.0,Injured
11825206,21/04/2021,MORNING,28.0,10.0,0.0,M,2,3,0.0,7,0.0,3.0,0.0,10.0,5,-1.0,Injured
11781342,21/04/2021,MORNING,33.0,3.0,0.0,M,1,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11809546,21/04/2021,MORNING,72.0,9.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11779937,21/04/2021,MORNING,40.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11825321,21/04/2021,MORNING,40.0,7.0,9.0,M,2,3,0.0,7,0.0,3.0,0.0,10.0,5,-1.0,Injured
11781172,21/04/2021,MORNING,33.0,5.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11826786,21/04/2021,MORNING,26.0,3.0,10.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11825205,21/04/2021,MORNING,36.0,7.0,9.0,M,2,3,0.0,7,0.0,3.0,0.0,10.0,5,-1.0,Injured
11809544,21/04/2021,MORNING,60.0,6.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11826784,21/04/2021,MORNING,47.0,6.0,10.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11769070,21/04/2021,MORNING,25.0,3.0,0.0,F,1,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11784533,21/04/2021,MORNING,41.0,3.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11809700,21/04/2021,MORNING,63.0,7.0,-10.0,F,2,3,0.0,7,30.0,5.0,0.0,8.0,3,-1.0,Injured
11746503,21/04/2021,MORNING,64.0,3.0,-10.0,F,3,4,10.0,0,20.0,3.0,27.0,-10.0,4,9.0,Injured
11787397,21/04/2021,LUNCH TIME,72.0,8.0,9.0,F,2,3,0.0,7,20.0,5.0,0.0,8.0,3,-1.0,Injured
11818210,21/04/2021,LUNCH TIME,54.0,4.0,9.0,M,2,3,0.0,7,30.0,3.0,0.0,10.0,5,-1.0,Injured
11774205,21/04/2021,LUNCH TIME,39.0,9.0,9.0,F,2,3,0.0,7,20.0,5.0,0.0,8.0,3,-1.0,Injured
11793220,21/04/2021,LUNCH TIME,12.0,1.0,9.0,F,2,3,0.0,7,0.0,1.0,0.0,6.0,3,-1.0,Injured
11760513,21/04/2021,LUNCH TIME,20.0,8.0,9.0,M,2,3,0.0,7,30.0,3.0,0.0,10.0,5,-1.0,Injured
11794958,21/04/2021,LUNCH TIME,48.0,7.0,8.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11787909,21/04/2021,LUNCH TIME,10.0,3.0,-10.0,M,3,4,10.0,0,20.0,3.0,10.0,-10.0,4,9.0,Injured
11647960,21/04/2021,AFTERNOON,34.0,3.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11647962,21/04/2021,AFTERNOON,50.0,6.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11857102,21/04/2021,AFTERNOON,39.0,5.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11785733,21/04/2021,AFTERNOON,28.0,3.0,0.0,M,1,3,0.0,7,20.0,3.0,0.0,1.0,5,-1.0,Injured
11766875,21/04/2021,AFTERNOON,4.0,3.0,-10.0,F,3,5,10.0,0,20.0,1.0,10.0,-10.0,4,10.0,Injured
11761809,21/04/2021,AFTERNOON,52.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11787014,21/04/2021,AFTERNOON,5.0,10.0,6.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11820438,21/04/2021,AFTERNOON,59.0,6.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11818491,21/04/2021,AFTERNOON,25.0,5.0,0.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11787019,21/04/2021,AFTERNOON,48.0,8.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11787013,21/04/2021,AFTERNOON,7.0,10.0,6.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11787016,21/04/2021,AFTERNOON,37.0,8.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11787017,21/04/2021,AFTERNOON,60.0,8.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11825081,21/04/2021,AFTERNOON,28.0,9.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11754013,21/04/2021,AFTERNOON,29.0,3.0,8.0,M,2,3,0.0,8,20.0,3.0,0.0,10.0,5,-1.0,Injured
11789783,21/04/2021,AFTERNOON,49.0,6.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,3,-1.0,Injured
11772137,21/04/2021,AFTERNOON,4.0,10.0,0.0,F,2,3,0.0,7,20.0,3.0,0.0,7.0,3,-1.0,Injured
11789782,21/04/2021,AFTERNOON,23.0,6.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11777934,21/04/2021,AFTERNOON,26.0,5.0,0.0,M,4,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11772139,21/04/2021,AFTERNOON,27.0,9.0,0.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11772140,21/04/2021,AFTERNOON,10.0,10.0,0.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11757290,21/04/2021,AFTERNOON,38.0,5.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11757287,21/04/2021,AFTERNOON,32.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11820733,21/04/2021,AFTERNOON,23.0,7.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11772136,21/04/2021,AFTERNOON,31.0,10.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11746221,21/04/2021,AFTERNOON,30.0,3.0,0.0,F,1,3,0.0,10,20.0,3.0,0.0,10.0,5,-1.0,Injured
11781653,21/04/2021,AFTERNOON,42.0,3.0,7.0,M,1,3,0.0,7,30.0,3.0,0.0,10.0,5,-1.0,Injured
11815085,21/04/2021,AFTERNOON,34.0,4.0,9.0,F,2,3,0.0,7,0.0,3.0,0.0,8.0,3,-1.0,Injured
11772729,21/04/2021,AFTERNOON,16.0,8.0,-10.0,F,3,5,40.0,0,20.0,3.0,27.0,-10.0,4,10.0,Injured
11766986,21/04/2021,AFTERNOON,55.0,3.0,-10.0,M,3,4,10.0,0,20.0,3.0,10.0,-10.0,4,0.0,Injured
11815234,21/04/2021,AFTERNOON,30.0,10.0,7.0,M,1,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11766026,21/04/2021,AFTERNOON,21.0,5.0,0.0,M,4,3,0.0,10,20.0,3.0,0.0,10.0,5,-1.0,Injured
11814992,21/04/2021,AFTERNOON,47.0,7.0,-10.0,F,3,5,10.0,0,20.0,1.0,10.0,-10.0,4,4.0,Injured
11829772,21/04/2021,AFTERNOON,51.0,1.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11753871,21/04/2021,AFTERNOON,9.0,10.0,-10.0,F,3,4,10.0,0,20.0,3.0,10.0,-10.0,4,-1.0,Injured
11757391,21/04/2021,AFTERNOON,40.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11820586,21/04/2021,AFTERNOON,17.0,10.0,-10.0,F,3,1,10.0,0,20.0,3.0,10.0,-10.0,4,4.0,Injured
11757333,21/04/2021,AFTERNOON,57.0,5.0,-10.0,F,3,3,10.0,0,20.0,3.0,10.0,-10.0,4,-1.0,Injured
11850212,21/04/2021,DINNER TIME,23.0,8.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11801998,21/04/2021,DINNER TIME,34.0,5.0,-10.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11815139,21/04/2021,DINNER TIME,11.0,4.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11787901,21/04/2021,DINNER TIME,54.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11815137,21/04/2021,DINNER TIME,65.0,6.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11787902,21/04/2021,DINNER TIME,27.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11825434,21/04/2021,DINNER TIME,28.0,10.0,-10.0,M,3,5,10.0,0,20.0,3.0,10.0,-10.0,4,9.0,Injured
11787899,21/04/2021,DINNER TIME,57.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11812613,21/04/2021,DINNER TIME,19.0,5.0,-10.0,F,3,4,10.0,0,20.0,3.0,10.0,-10.0,4,3.0,Injured
11757694,21/04/2021,DINNER TIME,47.0,6.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11757693,21/04/2021,DINNER TIME,58.0,3.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11747214,21/04/2021,DINNER TIME,56.0,3.0,0.0,M,1,3,0.0,8,20.0,3.0,0.0,10.0,5,-1.0,Injured
11753811,21/04/2021,DINNER TIME,23.0,5.0,7.0,M,1,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11820848,21/04/2021,NIGHT,26.0,9.0,9.0,F,2,3,0.0,7,30.0,3.0,0.0,8.0,3,-1.0,Injured
11820845,21/04/2021,NIGHT,22.0,9.0,9.0,F,2,3,0.0,7,30.0,3.0,0.0,10.0,5,-1.0,Injured
11828705,21/04/2021,NIGHT,58.0,3.0,-10.0,F,3,1,10.0,0,20.0,3.0,10.0,-10.0,4,8.0,Injured
11745409,21/04/2021,NIGHT,35.0,3.0,-10.0,M,3,4,27.0,0,20.0,3.0,27.0,-10.0,4,10.0,Injured
11800331,21/04/2021,NIGHT,21.0,5.0,0.0,M,4,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11788073,21/04/2021,NIGHT,16.0,6.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,1.0,3,-1.0,Injured
11810350,21/04/2021,NIGHT,19.0,3.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11810345,21/04/2021,NIGHT,20.0,3.0,10.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11788074,21/04/2021,NIGHT,17.0,5.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,1.0,3,-1.0,Injured
11810347,21/04/2021,NIGHT,32.0,7.0,10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11810349,21/04/2021,NIGHT,19.0,10.0,10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11764743,21/04/2021,NIGHT,29.0,3.0,0.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11810344,21/04/2021,NIGHT,20.0,8.0,10.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11810343,21/04/2021,NIGHT,26.0,7.0,10.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11810342,21/04/2021,NIGHT,19.0,10.0,10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11788075,21/04/2021,NIGHT,15.0,10.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,1.0,3,-1.0,Injured
11788076,21/04/2021,NIGHT,17.0,5.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,1.0,3,-1.0,Injured
11778099,21/04/2021,NIGHT,37.0,8.0,0.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11778101,21/04/2021,NIGHT,21.0,9.0,0.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11783507,21/04/2021,NIGHT,30.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11781815,21/04/2021,NIGHT,24.0,3.0,-10.0,M,1,3,0.0,7,30.0,3.0,0.0,10.0,5,-1.0,Injured
11783672,21/04/2021,NIGHT,51.0,5.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11850672,22/04/2021,DAWN,41.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11850674,22/04/2021,DAWN,52.0,5.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11850671,22/04/2021,DAWN,35.0,3.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11850667,22/04/2021,DAWN,19.0,10.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11822516,22/04/2021,DAWN,28.0,8.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11774384,22/04/2021,DAWN,26.0,5.0,10.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11795560,22/04/2021,DAWN,55.0,7.0,0.0,M,4,3,0.0,10,20.0,3.0,0.0,10.0,5,-1.0,Injured
11759194,22/04/2021,MORNING,59.0,3.0,-10.0,F,3,5,10.0,0,20.0,3.0,10.0,-10.0,4,4.0,Injured
11850345,22/04/2021,MORNING,52.0,5.0,-10.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11850343,22/04/2021,MORNING,59.0,6.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11984854,22/04/2021,MORNING,57.0,6.0,-10.0,F,3,5,10.0,0,50.0,10.0,10.0,-10.0,4,4.0,Killed
11761934,22/04/2021,MORNING,2.0,1.0,6.0,F,2,3,0.0,7,0.0,3.0,0.0,8.0,3,-1.0,Injured
11751828,22/04/2021,MORNING,34.0,7.0,0.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11857266,22/04/2021,MORNING,34.0,5.0,20.0,F,4,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11787374,22/04/2021,MORNING,30.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11801829,22/04/2021,MORNING,8.0,3.0,-10.0,M,3,5,10.0,0,20.0,3.0,10.0,-10.0,4,4.0,Injured
11747304,22/04/2021,MORNING,31.0,7.0,-10.0,M,3,4,10.0,0,20.0,3.0,10.0,-10.0,4,5.0,Injured
11779071,22/04/2021,MORNING,31.0,9.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11796799,22/04/2021,MORNING,51.0,5.0,-10.0,M,4,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11753994,22/04/2021,MORNING,35.0,7.0,-10.0,F,3,5,10.0,0,20.0,3.0,10.0,-10.0,4,4.0,Injured
11757558,22/04/2021,MORNING,28.0,7.0,7.0,M,1,3,0.0,7,20.0,5.0,0.0,10.0,5,-1.0,Injured
11759314,22/04/2021,MORNING,68.0,3.0,-10.0,F,3,3,10.0,0,20.0,3.0,10.0,-10.0,4,-1.0,Injured
11782000,22/04/2021,MORNING,41.0,3.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11825921,22/04/2021,MORNING,25.0,9.0,-10.0,F,3,5,10.0,0,20.0,3.0,10.0,-10.0,4,4.0,Injured
11767772,22/04/2021,MORNING,70.0,6.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11757441,22/04/2021,MORNING,80.0,8.0,-10.0,M,2,3,0.0,7,30.0,3.0,0.0,8.0,3,-1.0,Injured
11825801,22/04/2021,MORNING,32.0,10.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11850434,22/04/2021,LUNCH TIME,4.0,9.0,6.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11790453,22/04/2021,LUNCH TIME,24.0,3.0,10.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11784219,22/04/2021,LUNCH TIME,66.0,3.0,-10.0,F,3,4,27.0,0,20.0,3.0,27.0,-10.0,4,3.0,Injured
11761021,22/04/2021,LUNCH TIME,23.0,8.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11761019,22/04/2021,LUNCH TIME,22.0,8.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11758121,22/04/2021,LUNCH TIME,71.0,3.0,-10.0,F,3,4,10.0,0,20.0,3.0,35.0,-10.0,4,8.0,Injured
11810515,22/04/2021,AFTERNOON,28.0,5.0,10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11731178,22/04/2021,AFTERNOON,22.0,3.0,-10.0,M,3,4,10.0,0,20.0,3.0,10.0,-10.0,4,9.0,Injured
11792948,22/04/2021,AFTERNOON,30.0,10.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11812775,22/04/2021,AFTERNOON,69.0,8.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11792779,22/04/2021,AFTERNOON,30.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11760332,22/04/2021,AFTERNOON,29.0,3.0,9.0,F,2,3,0.0,7,20.0,1.0,0.0,8.0,3,-1.0,Injured
11748972,22/04/2021,AFTERNOON,37.0,3.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11766532,22/04/2021,AFTERNOON,29.0,3.0,9.0,F,2,3,0.0,7,30.0,1.0,0.0,8.0,3,-1.0,Injured
11821275,22/04/2021,AFTERNOON,31.0,3.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11826039,22/04/2021,AFTERNOON,30.0,10.0,-10.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11790775,22/04/2021,AFTERNOON,35.0,7.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11792782,22/04/2021,AFTERNOON,31.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11748975,22/04/2021,AFTERNOON,42.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11826038,22/04/2021,AFTERNOON,3.0,10.0,6.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11815775,22/04/2021,AFTERNOON,34.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11750674,22/04/2021,AFTERNOON,22.0,3.0,-10.0,M,3,4,10.0,0,20.0,3.0,10.0,-10.0,4,9.0,Injured
11816079,22/04/2021,AFTERNOON,15.0,10.0,7.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11781676,22/04/2021,AFTERNOON,21.0,5.0,0.0,M,1,3,0.0,8,20.0,3.0,0.0,10.0,5,-1.0,Injured
11773221,22/04/2021,AFTERNOON,59.0,3.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11757520,22/04/2021,AFTERNOON,35.0,3.0,0.0,M,1,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11817200,22/04/2021,AFTERNOON,23.0,8.0,10.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11759457,22/04/2021,AFTERNOON,39.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11759461,22/04/2021,AFTERNOON,28.0,1.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11827644,22/04/2021,AFTERNOON,30.0,8.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11757674,22/04/2021,AFTERNOON,79.0,8.0,-10.0,M,3,5,10.0,0,20.0,3.0,10.0,-10.0,4,4.0,Injured
11812934,22/04/2021,AFTERNOON,53.0,4.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11795849,22/04/2021,AFTERNOON,17.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11782338,22/04/2021,AFTERNOON,12.0,3.0,-10.0,F,3,4,10.0,0,20.0,5.0,35.0,-10.0,4,9.0,Injured
11758222,22/04/2021,AFTERNOON,38.0,5.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11793128,22/04/2021,AFTERNOON,40.0,3.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11795846,22/04/2021,AFTERNOON,19.0,7.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11817338,22/04/2021,AFTERNOON,38.0,6.0,7.0,M,4,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11758087,22/04/2021,AFTERNOON,49.0,8.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11760764,22/04/2021,AFTERNOON,42.0,3.0,-10.0,M,3,3,10.0,0,20.0,3.0,10.0,-10.0,4,0.0,Injured
11796969,22/04/2021,AFTERNOON,34.0,7.0,-10.0,M,2,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11773030,22/04/2021,AFTERNOON,34.0,8.0,9.0,F,2,3,0.0,7,20.0,3.0,0.0,8.0,3,-1.0,Injured
11749554,22/04/2021,AFTERNOON,53.0,3.0,-10.0,F,3,4,35.0,0,20.0,3.0,35.0,-10.0,4,9.0,Injured
11782715,22/04/2021,AFTERNOON,38.0,10.0,-10.0,M,1,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
11766869,22/04/2021,AFTERNOON,29.0,7.0,9.0,M,2,3,0.0,7,20.0,3.0,0.0,6.0,3,-1.0,Injured
11751821,22/04/2021,AFTERNOON,40.0,3.0,0.0,F,1,3,0.0,7,20.0,3.0,0.0,10.0,5,-1.0,Injured
